trans_num,cc_num,merchant,category,amt,trans_date_trans_time,city,state,is_fraud
TXN-003720,1820003719,Merchant_shopping_net_49,shopping_net,35.55,2024-03-10 19:28:00,Los Angeles,CA,0
TXN-003721,6745003720,Merchant_gas_transport_33,gas_transport,190.98,2024-03-11 14:01:00,Philadelphia,PA,0
TXN-003722,7741003721,Merchant_shopping_pos_7,shopping_pos,94.28,2024-03-12 10:40:00,Houston,TX,0
TXN-003723,6765003722,Merchant_kids_pets_21,kids_pets,292.28,2024-03-13 11:13:00,Charlotte,NC,0
TXN-003724,8914003723,Merchant_kids_pets_35,kids_pets,285.9,2024-03-14 09:15:00,Columbus,OH,0
TXN-003725,5856003724,Merchant_travel_39,travel,8.5,2024-03-15 18:03:00,Philadelphia,PA,0
TXN-003726,3612003725,Merchant_food_dining_1,food_dining,241.5,2024-03-16 19:37:00,Philadelphia,PA,0
TXN-003727,7940003726,Merchant_food_dining_8,food_dining,275.55,2024-03-17 10:29:00,New York,NY,0
TXN-003728,4053003727,Merchant_gas_transport_31,gas_transport,362.76,2024-03-18 19:38:00,Atlanta,GA,0
TXN-003729,1850003728,Merchant_travel_5,travel,45.1,2024-03-19 15:38:00,Chicago,IL,0
TXN-003730,2371003729,Merchant_grocery_pos_26,grocery_pos,371.22,2024-03-20 08:29:00,Atlanta,GA,0
TXN-003731,3922003730,Merchant_shopping_pos_45,shopping_pos,176.06,2024-03-21 14:31:00,Columbus,OH,0
TXN-003732,4420003731,Merchant_grocery_pos_13,grocery_pos,6.1,2024-03-22 14:40:00,Seattle,WA,0
TXN-003733,7307003732,Merchant_food_dining_32,food_dining,322.31,2024-03-23 14:32:00,Miami,FL,0
TXN-003734,2268003733,Merchant_shopping_pos_22,shopping_pos,153.64,2024-03-24 19:42:00,Charlotte,NC,0
TXN-003735,2928003734,Merchant_misc_net_38,misc_net,385.41,2024-03-25 13:06:00,Atlanta,GA,0
TXN-003736,9548003735,Merchant_gas_transport_7,gas_transport,378.01,2024-03-26 10:57:00,Philadelphia,PA,0
TXN-003737,4867003736,Merchant_kids_pets_41,kids_pets,308.93,2024-03-27 09:10:00,Houston,TX,0
TXN-003738,9714003737,Merchant_entertainment_27,entertainment,201.98,2024-03-28 14:22:00,Philadelphia,PA,0
TXN-003739,1051003738,Merchant_travel_6,travel,310.36,2024-03-29 10:49:00,Miami,FL,0
TXN-003740,7782003739,Merchant_kids_pets_29,kids_pets,262.81,2024-03-30 16:22:00,Chicago,IL,0
TXN-003741,3283003740,Merchant_shopping_net_4,shopping_net,11116.09,2024-03-31 05:43:00,Philadelphia,PA,1
TXN-003742,4756003741,Merchant_gas_transport_41,gas_transport,190.02,2024-04-01 20:00:00,Miami,FL,0
TXN-003743,6342003742,Merchant_kids_pets_1,kids_pets,160.65,2024-04-02 14:05:00,Houston,TX,0
TXN-003744,9351003743,Merchant_kids_pets_38,kids_pets,99.78,2024-04-03 12:03:00,Charlotte,NC,0
TXN-003745,9658003744,Merchant_misc_pos_45,misc_pos,201.02,2024-04-04 20:10:00,Charlotte,NC,0
TXN-003746,9251003745,Merchant_gas_transport_4,gas_transport,158.01,2024-04-05 13:23:00,Miami,FL,0
TXN-003747,4714003746,Merchant_misc_net_17,misc_net,306.19,2024-04-06 16:11:00,Miami,FL,0
TXN-003748,9699003747,Merchant_entertainment_21,entertainment,37.9,2024-04-07 13:01:00,Houston,TX,0
TXN-003749,2031003748,Merchant_misc_pos_19,misc_pos,200.24,2024-04-08 10:21:00,Los Angeles,CA,0
TXN-003750,7908003749,Merchant_kids_pets_46,kids_pets,159.4,2024-04-09 16:36:00,Seattle,WA,0
TXN-003751,1096003750,Merchant_entertainment_28,entertainment,56.14,2024-04-10 14:09:00,Houston,TX,0
TXN-003752,4071003751,Merchant_grocery_pos_3,grocery_pos,12513.45,2024-04-11 01:08:00,Philadelphia,PA,1
TXN-003753,8923003752,Merchant_home_27,home,99.81,2024-04-12 14:43:00,New York,NY,0
TXN-003754,1799003753,Merchant_health_fitness_12,health_fitness,302.41,2024-04-13 20:58:00,Atlanta,GA,0
TXN-003755,3064003754,Merchant_entertainment_15,entertainment,396.25,2024-04-14 13:05:00,Seattle,WA,0
TXN-003756,7958003755,Merchant_gas_transport_21,gas_transport,375.73,2024-04-15 16:44:00,Atlanta,GA,0
TXN-003757,9358003756,Merchant_gas_transport_19,gas_transport,205.15,2024-04-16 15:17:00,New York,NY,0
TXN-003758,4879003757,Merchant_shopping_net_49,shopping_net,361.0,2024-04-17 13:55:00,Chicago,IL,0
TXN-003759,5955003758,Merchant_shopping_pos_14,shopping_pos,366.71,2024-04-18 17:19:00,Atlanta,GA,0
TXN-003760,8282003759,Merchant_personal_care_9,personal_care,25.14,2024-04-19 12:12:00,Miami,FL,0
TXN-003761,9281003760,Merchant_shopping_net_31,shopping_net,708.06,2024-04-20 22:49:00,Philadelphia,PA,1
TXN-003762,8872003761,Merchant_shopping_net_25,shopping_net,14660.43,2024-04-21 05:21:00,Seattle,WA,1
TXN-003763,5938003762,Merchant_grocery_pos_46,grocery_pos,392.54,2024-04-22 09:26:00,Miami,FL,0
TXN-003764,6827003763,Merchant_entertainment_36,entertainment,305.33,2024-04-23 19:37:00,Los Angeles,CA,0
TXN-003765,3490003764,Merchant_food_dining_34,food_dining,15.68,2024-04-24 12:50:00,New York,NY,0
TXN-003766,2871003765,Merchant_misc_net_32,misc_net,534.03,2024-04-25 23:49:00,Chicago,IL,1
TXN-003767,2275003766,Merchant_kids_pets_12,kids_pets,117.04,2024-04-26 16:53:00,Chicago,IL,0
TXN-003768,6353003767,Merchant_entertainment_14,entertainment,256.96,2024-04-27 09:49:00,Philadelphia,PA,0
TXN-003769,2230003768,Merchant_personal_care_18,personal_care,129.36,2024-04-28 19:29:00,Columbus,OH,0
TXN-003770,4243003769,Merchant_health_fitness_38,health_fitness,395.33,2024-04-29 18:45:00,New York,NY,0
TXN-003771,4818003770,Merchant_misc_net_13,misc_net,13717.99,2024-04-30 04:14:00,Seattle,WA,1
TXN-003772,7868003771,Merchant_misc_net_12,misc_net,51.75,2024-05-01 09:13:00,Chicago,IL,0
TXN-003773,1600003772,Merchant_grocery_pos_44,grocery_pos,1363.78,2024-05-02 04:46:00,New York,NY,1
TXN-003774,4595003773,Merchant_shopping_pos_21,shopping_pos,367.86,2024-05-03 15:22:00,Atlanta,GA,0
TXN-003775,9006003774,Merchant_food_dining_30,food_dining,219.09,2024-05-04 16:16:00,Seattle,WA,0
TXN-003776,7097003775,Merchant_entertainment_16,entertainment,83.74,2024-05-05 18:55:00,Los Angeles,CA,0
TXN-003777,6308003776,Merchant_misc_net_1,misc_net,372.45,2024-05-06 19:34:00,Chicago,IL,0
TXN-003778,6991003777,Merchant_shopping_pos_37,shopping_pos,225.5,2024-05-07 10:07:00,Columbus,OH,0
TXN-003779,9201003778,Merchant_shopping_pos_23,shopping_pos,3825.23,2024-05-08 02:56:00,Miami,FL,1
TXN-003780,6653003779,Merchant_misc_net_19,misc_net,457.47,2024-05-09 03:38:00,Miami,FL,1
TXN-003781,1847003780,Merchant_misc_net_35,misc_net,218.52,2024-05-10 19:55:00,New York,NY,0
TXN-003782,3443003781,Merchant_health_fitness_27,health_fitness,228.32,2024-05-11 20:21:00,Houston,TX,0
TXN-003783,1877003782,Merchant_health_fitness_46,health_fitness,52.76,2024-05-12 19:28:00,Charlotte,NC,0
TXN-003784,5598003783,Merchant_travel_30,travel,251.83,2024-05-13 14:31:00,Atlanta,GA,0
TXN-003785,9911003784,Merchant_health_fitness_32,health_fitness,108.81,2024-05-14 20:14:00,New York,NY,0
TXN-003786,2670003785,Merchant_misc_pos_13,misc_pos,51.82,2024-05-15 08:01:00,Chicago,IL,0
TXN-003787,8787003786,Merchant_entertainment_42,entertainment,178.1,2024-05-16 09:32:00,New York,NY,0
TXN-003788,1066003787,Merchant_shopping_pos_43,shopping_pos,299.18,2024-05-17 18:58:00,Chicago,IL,0
TXN-003789,7584003788,Merchant_kids_pets_31,kids_pets,161.62,2024-05-18 19:11:00,New York,NY,0
TXN-003790,5638003789,Merchant_shopping_pos_42,shopping_pos,75.12,2024-05-19 17:53:00,Atlanta,GA,0
TXN-003791,7434003790,Merchant_shopping_pos_33,shopping_pos,108.9,2024-05-20 20:52:00,Seattle,WA,0
TXN-003792,4488003791,Merchant_travel_22,travel,147.45,2024-05-21 20:02:00,Atlanta,GA,0
TXN-003793,5375003792,Merchant_shopping_net_44,shopping_net,6869.63,2024-05-22 03:50:00,Chicago,IL,1
TXN-003794,9030003793,Merchant_gas_transport_37,gas_transport,395.4,2024-05-23 10:44:00,Houston,TX,0
TXN-003795,7182003794,Merchant_health_fitness_4,health_fitness,384.42,2024-05-24 15:35:00,Houston,TX,0
TXN-003796,3028003795,Merchant_kids_pets_16,kids_pets,68.81,2024-05-25 20:17:00,Houston,TX,0
TXN-003797,4340003796,Merchant_travel_44,travel,170.85,2024-05-26 19:45:00,Chicago,IL,0
TXN-003798,4096003797,Merchant_shopping_net_45,shopping_net,253.98,2024-05-27 17:28:00,Chicago,IL,0
TXN-003799,3065003798,Merchant_misc_net_5,misc_net,2331.8,2024-05-28 03:43:00,Atlanta,GA,1
TXN-003800,4771003799,Merchant_misc_net_3,misc_net,313.82,2024-05-29 14:04:00,Los Angeles,CA,0
TXN-003801,2415003800,Merchant_kids_pets_16,kids_pets,261.95,2024-05-30 12:31:00,Houston,TX,0
TXN-003802,6864003801,Merchant_shopping_net_16,shopping_net,87.21,2024-05-31 12:58:00,Philadelphia,PA,0
TXN-003803,6365003802,Merchant_misc_pos_32,misc_pos,181.89,2024-06-01 09:39:00,Charlotte,NC,0
TXN-003804,7118003803,Merchant_misc_net_49,misc_net,14171.52,2024-06-02 04:24:00,Charlotte,NC,1
TXN-003805,3498003804,Merchant_shopping_pos_5,shopping_pos,92.44,2024-06-03 02:32:00,Miami,FL,1
TXN-003806,7322003805,Merchant_shopping_pos_36,shopping_pos,150.84,2024-06-04 09:57:00,New York,NY,0
TXN-003807,2950003806,Merchant_shopping_net_37,shopping_net,7874.01,2024-06-05 23:00:00,New York,NY,1
TXN-003808,3711003807,Merchant_home_11,home,206.48,2024-06-06 14:32:00,New York,NY,0
TXN-003809,5833003808,Merchant_health_fitness_24,health_fitness,391.93,2024-06-07 11:04:00,Charlotte,NC,0
TXN-003810,2636003809,Merchant_shopping_net_3,shopping_net,8.08,2024-06-08 15:11:00,Philadelphia,PA,0
TXN-003811,2577003810,Merchant_home_18,home,386.56,2024-06-09 12:38:00,Philadelphia,PA,0
TXN-003812,3865003811,Merchant_shopping_net_21,shopping_net,7476.08,2024-06-10 02:25:00,Columbus,OH,1
TXN-003813,9616003812,Merchant_misc_pos_16,misc_pos,201.04,2024-06-11 16:10:00,Miami,FL,0
TXN-003814,8259003813,Merchant_grocery_pos_47,grocery_pos,4546.75,2024-06-12 00:17:00,Chicago,IL,1
TXN-003815,8799003814,Merchant_home_49,home,340.44,2024-06-13 19:18:00,Philadelphia,PA,0
TXN-003816,1467003815,Merchant_home_32,home,61.25,2024-06-14 17:38:00,Philadelphia,PA,0
TXN-003817,3723003816,Merchant_entertainment_4,entertainment,200.55,2024-06-15 12:44:00,Seattle,WA,0
TXN-003818,9746003817,Merchant_food_dining_18,food_dining,290.37,2024-06-16 17:27:00,Philadelphia,PA,0
TXN-003819,7670003818,Merchant_grocery_pos_25,grocery_pos,315.36,2024-06-17 13:07:00,Miami,FL,0
TXN-003820,3551003819,Merchant_health_fitness_39,health_fitness,310.58,2024-06-18 20:20:00,Chicago,IL,0
TXN-003821,7443003820,Merchant_misc_net_25,misc_net,387.43,2024-06-19 08:58:00,Philadelphia,PA,0
TXN-003822,7621003821,Merchant_gas_transport_18,gas_transport,318.33,2024-06-20 18:11:00,Miami,FL,0
TXN-003823,9226003822,Merchant_travel_8,travel,372.14,2024-06-21 17:46:00,Columbus,OH,0
TXN-003824,1348003823,Merchant_personal_care_38,personal_care,17.23,2024-06-22 12:01:00,Chicago,IL,0
TXN-003825,8627003824,Merchant_home_12,home,334.82,2024-06-23 13:02:00,Houston,TX,0
TXN-003826,5558003825,Merchant_kids_pets_1,kids_pets,124.14,2024-06-24 13:55:00,Houston,TX,0
TXN-003827,2258003826,Merchant_home_26,home,256.42,2024-06-25 18:27:00,Atlanta,GA,0
TXN-003828,5843003827,Merchant_entertainment_12,entertainment,224.39,2024-06-26 12:02:00,Chicago,IL,0
TXN-003829,1904003828,Merchant_shopping_pos_25,shopping_pos,373.21,2024-06-27 18:55:00,Miami,FL,0
TXN-003830,3667003829,Merchant_misc_net_6,misc_net,159.9,2024-06-28 10:25:00,Columbus,OH,0
TXN-003831,1594003830,Merchant_food_dining_48,food_dining,21.08,2024-06-29 13:26:00,Los Angeles,CA,0
TXN-003832,8415003831,Merchant_entertainment_29,entertainment,45.52,2024-06-30 18:27:00,Los Angeles,CA,0
TXN-003833,1906003832,Merchant_travel_35,travel,127.14,2024-07-01 11:57:00,Charlotte,NC,0
TXN-003834,8517003833,Merchant_home_48,home,145.34,2024-07-02 08:01:00,Atlanta,GA,0
TXN-003835,1278003834,Merchant_kids_pets_3,kids_pets,29.33,2024-07-03 19:13:00,Seattle,WA,0
TXN-003836,2843003835,Merchant_entertainment_30,entertainment,307.68,2024-07-04 10:34:00,Los Angeles,CA,0
TXN-003837,8873003836,Merchant_shopping_net_14,shopping_net,356.13,2024-07-05 11:07:00,Seattle,WA,0
TXN-003838,4429003837,Merchant_health_fitness_25,health_fitness,69.79,2024-07-06 16:26:00,Chicago,IL,0
TXN-003839,2279003838,Merchant_grocery_pos_29,grocery_pos,11809.0,2024-07-07 01:42:00,Seattle,WA,1
TXN-003840,1464003839,Merchant_shopping_pos_40,shopping_pos,12027.58,2024-07-08 05:54:00,Los Angeles,CA,1
TXN-003841,7465003840,Merchant_food_dining_39,food_dining,10.84,2024-07-09 12:11:00,Seattle,WA,0
TXN-003842,8034003841,Merchant_shopping_pos_33,shopping_pos,138.62,2024-07-10 09:02:00,Seattle,WA,0
TXN-003843,7245003842,Merchant_entertainment_23,entertainment,257.91,2024-07-11 17:33:00,Houston,TX,0
TXN-003844,4146003843,Merchant_entertainment_44,entertainment,258.3,2024-07-12 16:51:00,Los Angeles,CA,0
TXN-003845,1409003844,Merchant_home_11,home,179.52,2024-07-13 08:51:00,Charlotte,NC,0
TXN-003846,2608003845,Merchant_shopping_pos_47,shopping_pos,188.31,2024-07-14 14:37:00,Columbus,OH,0
TXN-003847,6035003846,Merchant_home_35,home,283.16,2024-07-15 18:07:00,Atlanta,GA,0
TXN-003848,3358003847,Merchant_food_dining_35,food_dining,118.44,2024-07-16 20:40:00,Columbus,OH,0
TXN-003849,2848003848,Merchant_food_dining_43,food_dining,220.05,2024-07-17 10:40:00,Atlanta,GA,0
TXN-003850,5417003849,Merchant_gas_transport_13,gas_transport,125.2,2024-07-18 19:32:00,New York,NY,0
TXN-003851,7645003850,Merchant_entertainment_28,entertainment,126.52,2024-07-19 14:12:00,Chicago,IL,0
TXN-003852,6452003851,Merchant_misc_net_23,misc_net,305.52,2024-07-20 16:43:00,Philadelphia,PA,0
TXN-003853,7448003852,Merchant_food_dining_38,food_dining,182.32,2024-07-21 13:35:00,Houston,TX,0
TXN-003854,2472003853,Merchant_grocery_pos_14,grocery_pos,177.72,2024-07-22 12:21:00,Charlotte,NC,0
TXN-003855,2293003854,Merchant_misc_net_20,misc_net,792.88,2024-07-23 23:08:00,Los Angeles,CA,1
TXN-003856,3901003855,Merchant_misc_net_13,misc_net,267.99,2024-07-24 03:14:00,Miami,FL,1
TXN-003857,3374003856,Merchant_travel_43,travel,74.82,2024-07-25 17:29:00,Miami,FL,0
TXN-003858,9470003857,Merchant_health_fitness_27,health_fitness,135.93,2024-07-26 09:21:00,Atlanta,GA,0
TXN-003859,5154003858,Merchant_health_fitness_21,health_fitness,312.05,2024-07-27 12:08:00,New York,NY,0
TXN-003860,8783003859,Merchant_misc_net_18,misc_net,888.88,2024-07-28 03:50:00,Houston,TX,1
TXN-003861,9160003860,Merchant_gas_transport_6,gas_transport,143.7,2024-07-29 14:14:00,Atlanta,GA,0
TXN-003862,9426003861,Merchant_personal_care_16,personal_care,391.19,2024-07-30 12:48:00,Houston,TX,0
TXN-003863,8308003862,Merchant_travel_5,travel,139.54,2024-07-31 11:00:00,Philadelphia,PA,0
TXN-003864,2850003863,Merchant_shopping_pos_32,shopping_pos,2372.69,2024-08-01 01:14:00,Philadelphia,PA,1
TXN-003865,7654003864,Merchant_kids_pets_6,kids_pets,299.62,2024-08-02 14:45:00,Miami,FL,0
TXN-003866,4737003865,Merchant_shopping_pos_39,shopping_pos,112.48,2024-08-03 15:57:00,Seattle,WA,0
TXN-003867,6389003866,Merchant_grocery_pos_8,grocery_pos,292.42,2024-08-04 01:10:00,Miami,FL,1
TXN-003868,1196003867,Merchant_shopping_net_8,shopping_net,569.34,2024-08-05 01:26:00,Miami,FL,1
TXN-003869,1059003868,Merchant_entertainment_3,entertainment,143.36,2024-08-06 20:51:00,Atlanta,GA,0
TXN-003870,8355003869,Merchant_personal_care_30,personal_care,241.92,2024-08-07 19:20:00,Houston,TX,0
TXN-003871,6896003870,Merchant_shopping_pos_40,shopping_pos,144.9,2024-08-08 13:33:00,New York,NY,0
TXN-003872,3500003871,Merchant_travel_4,travel,224.7,2024-08-09 13:34:00,Houston,TX,0
TXN-003873,8031003872,Merchant_health_fitness_2,health_fitness,37.47,2024-08-10 12:56:00,Charlotte,NC,0
TXN-003874,3337003873,Merchant_gas_transport_32,gas_transport,390.12,2024-08-11 12:25:00,Houston,TX,0
TXN-003875,7244003874,Merchant_shopping_pos_48,shopping_pos,125.69,2024-08-12 14:07:00,Miami,FL,0
TXN-003876,7702003875,Merchant_shopping_net_45,shopping_net,5820.45,2024-08-13 04:01:00,Atlanta,GA,1
TXN-003877,3423003876,Merchant_grocery_pos_40,grocery_pos,11137.55,2024-08-14 01:40:00,New York,NY,1
TXN-003878,2056003877,Merchant_misc_net_9,misc_net,295.41,2024-08-15 16:37:00,Houston,TX,0
TXN-003879,7982003878,Merchant_shopping_pos_9,shopping_pos,165.49,2024-08-16 12:27:00,New York,NY,0
TXN-003880,3868003879,Merchant_food_dining_20,food_dining,182.58,2024-08-17 15:53:00,Charlotte,NC,0
TXN-003881,3163003880,Merchant_food_dining_40,food_dining,12.99,2024-08-18 08:58:00,Charlotte,NC,0
TXN-003882,6424003881,Merchant_misc_net_21,misc_net,52.24,2024-08-19 09:21:00,Columbus,OH,0
TXN-003883,6344003882,Merchant_misc_pos_26,misc_pos,22.68,2024-08-20 15:25:00,Houston,TX,0
TXN-003884,9906003883,Merchant_home_19,home,154.0,2024-08-21 09:38:00,Atlanta,GA,0
TXN-003885,4128003884,Merchant_gas_transport_8,gas_transport,18.5,2024-08-22 14:23:00,Atlanta,GA,0
TXN-003886,9679003885,Merchant_shopping_net_32,shopping_net,93.72,2024-08-23 16:22:00,Philadelphia,PA,0
TXN-003887,7085003886,Merchant_misc_net_35,misc_net,455.42,2024-08-24 03:28:00,New York,NY,1
TXN-003888,9116003887,Merchant_shopping_pos_32,shopping_pos,371.63,2024-08-25 13:28:00,Columbus,OH,0
TXN-003889,3810003888,Merchant_misc_pos_4,misc_pos,36.58,2024-08-26 09:12:00,New York,NY,0
TXN-003890,3444003889,Merchant_food_dining_31,food_dining,242.63,2024-08-27 15:29:00,Seattle,WA,0
TXN-003891,8486003890,Merchant_grocery_pos_4,grocery_pos,12160.89,2024-08-28 05:31:00,Philadelphia,PA,1
TXN-003892,2936003891,Merchant_misc_net_14,misc_net,96.86,2024-08-29 09:01:00,Los Angeles,CA,0
TXN-003893,8527003892,Merchant_misc_net_13,misc_net,143.69,2024-08-30 19:56:00,New York,NY,0
TXN-003894,9129003893,Merchant_travel_33,travel,185.6,2024-08-31 14:21:00,Philadelphia,PA,0
TXN-003895,4818003894,Merchant_travel_3,travel,299.22,2024-09-01 13:20:00,Los Angeles,CA,0
TXN-003896,2873003895,Merchant_entertainment_27,entertainment,25.97,2024-09-02 09:49:00,Atlanta,GA,0
TXN-003897,5086003896,Merchant_shopping_net_43,shopping_net,152.59,2024-09-03 17:54:00,Seattle,WA,0
TXN-003898,8230003897,Merchant_misc_pos_18,misc_pos,251.1,2024-09-04 09:41:00,Miami,FL,0
TXN-003899,1147003898,Merchant_home_29,home,393.92,2024-09-05 16:06:00,Philadelphia,PA,0
TXN-003900,7177003899,Merchant_grocery_pos_18,grocery_pos,4362.92,2024-09-06 00:20:00,Philadelphia,PA,1
TXN-003901,9255003900,Merchant_kids_pets_14,kids_pets,45.46,2024-09-07 18:09:00,Miami,FL,0
TXN-003902,4460003901,Merchant_kids_pets_5,kids_pets,276.92,2024-09-08 08:21:00,Los Angeles,CA,0
TXN-003903,9435003902,Merchant_grocery_pos_20,grocery_pos,752.81,2024-09-09 23:36:00,New York,NY,1
TXN-003904,6712003903,Merchant_personal_care_2,personal_care,206.29,2024-09-10 14:52:00,New York,NY,0
TXN-003905,6302003904,Merchant_food_dining_43,food_dining,219.7,2024-09-11 15:32:00,Charlotte,NC,0
TXN-003906,2762003905,Merchant_shopping_net_42,shopping_net,246.37,2024-09-12 19:16:00,Seattle,WA,0
TXN-003907,2486003906,Merchant_home_3,home,90.3,2024-09-13 19:40:00,Atlanta,GA,0
TXN-003908,1900003907,Merchant_health_fitness_40,health_fitness,89.3,2024-09-14 20:58:00,Houston,TX,0
TXN-003909,1546003908,Merchant_travel_10,travel,331.74,2024-09-15 15:01:00,Philadelphia,PA,0
TXN-003910,4095003909,Merchant_shopping_pos_10,shopping_pos,371.52,2024-09-16 03:11:00,Columbus,OH,1
TXN-003911,8586003910,Merchant_shopping_pos_41,shopping_pos,9705.86,2024-09-17 01:39:00,Columbus,OH,1
TXN-003912,7732003911,Merchant_shopping_net_25,shopping_net,372.42,2024-09-18 19:56:00,Chicago,IL,0
TXN-003913,5681003912,Merchant_food_dining_4,food_dining,332.43,2024-09-19 11:44:00,Atlanta,GA,0
TXN-003914,3710003913,Merchant_food_dining_4,food_dining,157.38,2024-09-20 11:26:00,Seattle,WA,0
TXN-003915,5363003914,Merchant_kids_pets_42,kids_pets,313.63,2024-09-21 14:06:00,Miami,FL,0
TXN-003916,8700003915,Merchant_gas_transport_24,gas_transport,39.52,2024-09-22 11:33:00,Seattle,WA,0
TXN-003917,7872003916,Merchant_misc_net_14,misc_net,179.56,2024-09-23 13:23:00,Miami,FL,0
TXN-003918,6690003917,Merchant_gas_transport_22,gas_transport,206.9,2024-09-24 19:14:00,Charlotte,NC,0
TXN-003919,6110003918,Merchant_misc_net_36,misc_net,374.35,2024-09-25 11:01:00,Columbus,OH,0
TXN-003920,6731003919,Merchant_entertainment_15,entertainment,50.11,2024-09-26 17:30:00,Columbus,OH,0
TXN-003921,7138003920,Merchant_personal_care_49,personal_care,182.77,2024-09-27 12:28:00,Columbus,OH,0
TXN-003922,8858003921,Merchant_travel_32,travel,143.0,2024-09-28 18:00:00,Chicago,IL,0
TXN-003923,2361003922,Merchant_misc_pos_40,misc_pos,227.34,2024-09-29 10:03:00,Charlotte,NC,0
TXN-003924,1103003923,Merchant_shopping_net_5,shopping_net,358.69,2024-09-30 11:17:00,Houston,TX,0
TXN-003925,1825003924,Merchant_shopping_net_30,shopping_net,10589.03,2024-10-01 05:02:00,Seattle,WA,1
TXN-003926,5996003925,Merchant_shopping_pos_15,shopping_pos,364.24,2024-10-02 16:15:00,Los Angeles,CA,0
TXN-003927,7413003926,Merchant_shopping_pos_7,shopping_pos,318.46,2024-10-03 12:41:00,Houston,TX,0
TXN-003928,6981003927,Merchant_travel_49,travel,267.95,2024-10-04 09:01:00,Seattle,WA,0
TXN-003929,4611003928,Merchant_grocery_pos_37,grocery_pos,129.94,2024-10-05 17:44:00,Chicago,IL,0
TXN-003930,9880003929,Merchant_shopping_net_27,shopping_net,7873.32,2024-10-06 05:04:00,Charlotte,NC,1
TXN-003931,7838003930,Merchant_kids_pets_19,kids_pets,162.19,2024-10-07 10:48:00,Atlanta,GA,0
TXN-003932,6888003931,Merchant_misc_pos_32,misc_pos,386.85,2024-10-08 17:30:00,Chicago,IL,0
TXN-003933,1807003932,Merchant_misc_net_8,misc_net,162.07,2024-10-09 12:40:00,Chicago,IL,0
TXN-003934,5910003933,Merchant_gas_transport_1,gas_transport,55.82,2024-10-10 20:12:00,Atlanta,GA,0
TXN-003935,3636003934,Merchant_food_dining_4,food_dining,58.02,2024-10-11 13:17:00,Columbus,OH,0
TXN-003936,9692003935,Merchant_food_dining_6,food_dining,17.34,2024-10-12 16:01:00,Houston,TX,0
TXN-003937,3956003936,Merchant_shopping_net_37,shopping_net,701.27,2024-10-13 05:04:00,Seattle,WA,1
TXN-003938,8279003937,Merchant_home_35,home,125.91,2024-10-14 08:47:00,Seattle,WA,0
TXN-003939,7471003938,Merchant_shopping_net_12,shopping_net,99.23,2024-10-15 16:54:00,Los Angeles,CA,0
TXN-003940,5865003939,Merchant_home_3,home,298.43,2024-10-16 17:57:00,Charlotte,NC,0
TXN-003941,2128003940,Merchant_entertainment_40,entertainment,258.34,2024-10-17 18:46:00,Seattle,WA,0
TXN-003942,7344003941,Merchant_food_dining_8,food_dining,132.89,2024-10-18 18:11:00,Houston,TX,0
TXN-003943,2454003942,Merchant_food_dining_39,food_dining,137.69,2024-10-19 16:29:00,Atlanta,GA,0
TXN-003944,8543003943,Merchant_kids_pets_30,kids_pets,340.36,2024-10-20 17:42:00,Atlanta,GA,0
TXN-003945,7790003944,Merchant_shopping_pos_26,shopping_pos,287.16,2024-10-21 23:17:00,Charlotte,NC,1
TXN-003946,3784003945,Merchant_shopping_pos_12,shopping_pos,294.34,2024-10-22 13:55:00,Los Angeles,CA,0
TXN-003947,6407003946,Merchant_gas_transport_49,gas_transport,243.38,2024-10-23 08:47:00,Chicago,IL,0
TXN-003948,8298003947,Merchant_personal_care_33,personal_care,110.93,2024-10-24 16:19:00,New York,NY,0
TXN-003949,6499003948,Merchant_home_20,home,306.14,2024-10-25 14:17:00,Seattle,WA,0
TXN-003950,6174003949,Merchant_home_32,home,273.45,2024-10-26 13:00:00,Seattle,WA,0
TXN-003951,1773003950,Merchant_misc_net_30,misc_net,261.18,2024-10-27 14:55:00,Chicago,IL,0
TXN-003952,3022003951,Merchant_shopping_pos_20,shopping_pos,137.36,2024-10-28 19:14:00,Charlotte,NC,0
TXN-003953,9960003952,Merchant_health_fitness_12,health_fitness,96.33,2024-10-29 18:58:00,Seattle,WA,0
TXN-003954,1376003953,Merchant_grocery_pos_31,grocery_pos,96.55,2024-10-30 03:36:00,Chicago,IL,1
TXN-003955,3943003954,Merchant_travel_17,travel,6.99,2024-10-31 09:23:00,Los Angeles,CA,0
TXN-003956,3096003955,Merchant_gas_transport_24,gas_transport,174.89,2024-11-01 12:47:00,Houston,TX,0
TXN-003957,2639003956,Merchant_grocery_pos_8,grocery_pos,33.11,2024-11-02 08:01:00,Philadelphia,PA,0
TXN-003958,4285003957,Merchant_misc_net_20,misc_net,63.46,2024-11-03 12:36:00,Chicago,IL,0
TXN-003959,2515003958,Merchant_home_40,home,108.33,2024-11-04 19:14:00,Charlotte,NC,0
TXN-003960,8089003959,Merchant_shopping_pos_27,shopping_pos,1185.18,2024-11-05 23:53:00,Seattle,WA,1
TXN-003961,6257003960,Merchant_misc_net_15,misc_net,14105.45,2024-11-06 23:50:00,Seattle,WA,1
TXN-003962,8995003961,Merchant_kids_pets_9,kids_pets,166.76,2024-11-07 16:41:00,Chicago,IL,0
TXN-003963,1085003962,Merchant_shopping_net_16,shopping_net,133.59,2024-11-08 15:20:00,Seattle,WA,0
